case,lung_voxels,psnr,ssim,lung_psnr,lung_ssim,laa950_ref,laa950_rec,laa910_ref,laa910_rec,p15_ref,p15_rec,p10_ref,p10_rec,laa950_ref_UL_L,laa950_rec_UL_L,laa950_ref_LL_L,laa950_rec_LL_L,laa950_ref_UL_R,laa950_rec_UL_R,laa950_ref_ML_R,laa950_rec_ML_R,laa950_ref_LL_R,laa950_rec_LL_R
CT00000100,6938648,28.172214697226813,0.6931449174880981,26.836728882922255,0.6926207542419434,0.41167962551116943,0.3546944558620453,2.760854959487915,1.7071481943130493,-873.0000257492065,-863.873541355133,-884.0000033378601,-874.0283846855164,0.38757383823394775,0.25241583585739136,0.8430002927780151,0.8490601778030396,0.11960776895284653,0.06777327507734299,0.07002589106559753,0.07556751370429993,0.28632572293281555,0.23317508399486542
CT00000101,6584511,28.38571382698831,0.7460403442382812,27.516537259614648,0.7157811522483826,0.11830794811248779,0.22458767890930176,1.7436527013778687,2.0825235843658447,-879.0000081062317,-874.0640878677368,-885.9999775886536,-882.5124502182007,0.09775461256504059,0.17635461688041687,0.18965624272823334,0.265622615814209,0.073343925178051,0.1730659306049347,0.4561958312988281,1.0135796070098877,0.06119461730122566,0.16821566224098206
CT00000102,8020076,28.62395185591953,0.7437561750411987,28.13451184613615,0.7294907569885254,1.0467232465744019,1.1323084831237793,16.31847381591797,12.325956344604492,-912.0000004768372,-906.2004089355469,-919.0000295639038,-913.8171076774597,0.6141790151596069,0.8724330067634583,1.4567208290100098,1.6238402128219604,0.6189557909965515,0.6271945834159851,1.5894629955291748,1.657334327697754,1.2840864658355713,1.1512283086776733
CT00000103,9087718,28.37608672418922,0.7471505999565125,27.955411221127275,0.7270610928535461,0.5295058488845825,0.6717528104782104,12.26020622253418,9.620170593261719,-907.0000052452087,-901.4788269996643,-913.9999747276306,-909.3051552772522,0.5566456317901611,0.6858912706375122,0.639686644077301,0.824186384677887,0.37213823199272156,0.5819759368896484,0.3932451903820038,0.2487727254629135,0.6109589338302612,0.776580810546875
CT00000104,9818365,28.811436754653123,0.7372226119041443,28.395210273188617,0.7404082417488098,0.605070173740387,0.5545729994773865,9.706351280212402,7.328399181365967,-902.999997138977,-897.7217078208923,-910.0000262260437,-904.9350619316101,0.8097783923149109,0.7565014958381653,0.42488136887550354,0.46268248558044434,0.48914048075675964,0.38999035954475403,0.6083411574363708,0.4229612946510315,0.7514942288398743,0.7153946161270142
CT00000105,12045713,28.714928618248912,0.7371793985366821,28.047446978295575,0.7161130309104919,0.9783895611763,0.944568395614624,13.904033660888672,11.361220359802246,-908.9999794960022,-904.3587446212769,-916.9999957084656,-912.3988151550293,0.42997902631759644,0.5339023470878601,1.2296496629714966,1.1912317276000977,0.3757845461368561,0.4340422451496124,1.3067108392715454,1.6449288129806519,1.7207494974136353,1.4230948686599731
CT00000106,8284255,28.22471813381131,0.6824413537979126,26.345056168589586,0.6825770735740662,0.34166017174720764,0.26545536518096924,3.031618356704712,2.0421509742736816,-875.0,-867.7913546562195,-885.9999775886536,-878.0540227890015,0.18292252719402313,0.1303248256444931,0.6823477745056152,0.5662057399749756,0.13216468691825867,0.06467833369970322,0.27995118498802185,0.024655679240822792,0.15251195430755615,0.1304909884929657
CT00000107,9939879,28.27177833798784,0.7177022695541382,27.22800995181133,0.7005360722541809,1.0461797714233398,0.881147563457489,9.006306648254395,6.560894966125488,-899.9999761581421,-893.4693336486816,-907.9999923706055,-902.0370841026306,0.6036050319671631,0.4708520770072937,1.7350367307662964,1.6585592031478882,0.6509368419647217,0.3649429678916931,0.3759426176548004,0.3847796618938446,1.113537073135376,0.8893334269523621
CT00000108,10109745,29.04519018325013,0.7292521595954895,28.033152617237103,0.7250673770904541,0.9694111943244934,0.771226167678833,11.803028106689453,8.136100769042969,-906.000018119812,-898.0404138565063,-913.9999747276306,-906.2323570251465,0.5569319725036621,0.42676839232444763,1.5762038230895996,1.511696696281433,0.3266132175922394,0.22219142317771912,2.084287643432617,0.7699354887008667,1.1947096586227417,0.8043079376220703
CT00000109,9802588,28.64749528796011,0.7337416410446167,28.03573797705816,0.7274532914161682,0.7249820232391357,0.9367220401763916,7.983351230621338,7.368063926696777,-897.0000147819519,-894.1270112991333,-906.000018119812,-903.6108255386353,0.37643030285835266,0.46508899331092834,1.3778434991836548,1.7633346319198608,0.2846318781375885,0.42018193006515503,0.9408643245697021,0.9839070439338684,0.7575316429138184,0.9933952689170837
