case,w_hat,rho,delta_HU,rho_struct,s,verdict,violated,laa_ref,laa_rec,laa_thick,p15_ref_HU,p15_rec_HU,psnr
CT00000123_thin.npy,6.25,0.0,1.58061517868191,0.16153033077716827,2.2,flagged,tail_recovery,0.11810671538114548,0.15194270014762878,0.0,-892.0000195503235,-889.5325064659119,28.646072387695312
CT00000124_thin.npy,6.25,0.0,-0.4665166197810322,0.4276789426803589,1.611,certified,,2.459947347640991,1.9928686618804932,0.0,-929.0000200271606,-924.435555934906,28.72373390197754
CT00000125_thin.npy,6.25,0.0,-0.6293085170909762,0.40876564383506775,1.204,certified,,0.2783203125,0.48828125,0.0,-903.9999842643738,-904.3247103691101,30.253934860229492
CT00000126_thin.npy,6.25,0.0,0.15713351604063064,0.22709013521671295,2.374,flagged,tail_recovery,3.591671943664551,2.6692850589752197,0.0,-930.9999942779541,-927.2078275680542,28.31100845336914
CT00000127_thin.npy,6.25,0.0,0.1642248098505661,0.28525030612945557,1.283,certified,,0.03437354043126106,0.17309533059597015,0.0,-882.0000290870667,-878.2567977905273,27.993375778198242
CT00000128_thin.npy,6.25,0.0,-1.1294179130345583,0.3751509487628937,1.493,certified,,0.9100341796875,0.53955078125,0.0,-912.0000004768372,-905.4846167564392,27.855140686035156
CT00000129_thin.npy,6.25,0.0,-1.455163466744125,0.23801730573177338,1.295,certified,,0.08491016179323196,0.027890199795365334,0.0,-861.0000014305115,-853.7651896476746,27.62210464477539
CT00000130_thin.npy,6.25,0.0,-1.3187561416998506,0.4091079533100128,1.47,certified,,0.1129150390625,0.3466796875,0.0,-907.0000052452087,-904.7141671180725,29.217119216918945
CT00000131_thin.npy,6.25,0.0,-0.14290452236309648,0.3776923716068268,0.923,certified,,0.1800537109375,0.3460693359375,0.0,-902.0000100135803,-897.1406817436218,26.929874420166016
CT00000132_thin.npy,6.25,0.0,1.082844566553831,0.25073984265327454,1.557,certified,,0.18594388663768768,0.0867738127708435,0.0,-870.9999918937683,-863.3002638816833,26.098865509033203
CT00000133_thin.npy,6.25,0.0,-0.2510846243239939,0.405829519033432,1.884,certified,,0.6522854566574097,0.8709354400634766,0.0,-916.9999957084656,-912.5925898551941,29.211647033691406
CT00000134_thin.npy,6.25,0.0,-2.820929978042841,0.4012489318847656,1.58,certified,,0.09033203125,0.279541015625,0.0,-896.0000276565552,-892.1359777450562,27.950241088867188
CT00000135_thin.npy,6.25,0.0,-1.2579819886013865,0.40478813648223877,1.13,certified,,0.03418887034058571,0.08241959661245346,0.0,-874.0000128746033,-867.0827150344849,26.400253295898438
CT00000136_thin.npy,6.25,0.0,-1.9870051182806492,0.3897034823894501,1.615,certified,,0.4268847703933716,0.8665888905525208,0.0,-912.9999876022339,-910.6839895248413,24.745361328125
CT00000137_thin.npy,6.25,0.0,-1.3532848097383976,0.38264453411102295,1.298,certified,,0.21060599386692047,1.1549755334854126,0.0,-904.9999713897705,-909.0514183044434,27.860565185546875
CT00000138_thin.npy,6.25,0.0,-1.781966770067811,0.4482649862766266,1.621,certified,,0.06897015124559402,0.7928515076637268,0.0,-911.0000133514404,-911.1012816429138,29.216766357421875
CT00000139_thin.npy,6.25,0.0,-1.4739318285137415,0.40202823281288147,1.491,certified,,0.0164806991815567,0.09949459135532379,0.0,-871.999979019165,-875.9331107139587,28.481597900390625
CT00000140_thin.npy,6.25,0.0,-0.5189843359403312,0.1881018877029419,1.845,certified,,0.8769575357437134,0.6734784245491028,0.0,-915.0000214576721,-910.6205105781555,29.407243728637695
CT00000141_thin.npy,6.25,0.0,-0.5559539422392845,0.2725124955177307,2.479,flagged,tail_recovery,0.2078721672296524,0.34461402893066406,0.0,-904.9999713897705,-902.8889536857605,29.01383399963379
CT00000142_thin.npy,6.25,0.0,0.2095075324177742,0.3916000723838806,1.502,certified,,2.2515869140625,0.7275390625,0.0,-921.0000038146973,-912.2314453125,27.931535720825195
CT00000143_thin.npy,6.25,0.0,0.20446728740353137,0.384065181016922,2.615,flagged,tail_recovery,0.919189453125,1.580810546875,0.0,-916.9999957084656,-915.2792692184448,27.42498016357422
CT00000144_thin.npy,6.25,0.0,-1.2579946778714657,0.31364718079566956,2.367,flagged,tail_recovery,7.329507827758789,4.813717365264893,0.19212175905704498,-940.9999847412109,-934.4487190246582,29.576175689697266
CT00000145_thin.npy,6.25,0.0,1.4466546708717942,0.37227460741996765,1.335,certified,,0.6256103515625,0.52978515625,0.0,-907.9999923706055,-901.1385440826416,26.11219024658203
CT00000146_thin.npy,6.25,0.0,-1.7712165135890245,0.29598188400268555,2.189,flagged,tail_recovery,0.809424102306366,0.4298152029514313,0.0,-907.9999923706055,-899.4147181510925,28.18692970275879
CT00000147_thin.npy,6.25,0.0,-1.022052252665162,0.200950488448143,2.257,flagged,tail_recovery,0.0018674369202926755,0.40585628151893616,0.0,-899.9999761581421,-901.8256664276123,30.103425979614258
CT00000148_thin.npy,6.25,0.0,-0.3088262164965272,0.20031042397022247,1.968,certified,,0.024385973811149597,0.07565904408693314,0.0,-869.0000176429749,-861.7931008338928,26.278486251831055
CT00000149_thin.npy,6.25,0.0,-2.1174701396375895,0.1969192773103714,2.275,flagged,tail_recovery,1.0087647438049316,0.6589258909225464,0.0,-912.0000004768372,-906.6482782363892,29.300140380859375
