case,lung_voxels,psnr,ssim,lung_psnr,lung_ssim,laa950_ref,laa950_rec,laa910_ref,laa910_rec,p15_ref,p15_rec,p10_ref,p10_rec,laa950_ref_UL_L,laa950_rec_UL_L,laa950_ref_LL_L,laa950_rec_LL_L,laa950_ref_UL_R,laa950_rec_UL_R,laa950_ref_ML_R,laa950_rec_ML_R,laa950_ref_LL_R,laa950_rec_LL_R
CT00000111,7883040,27.235733719268108,0.6759148240089417,23.80864157932578,0.6185259222984314,0.29361769556999207,0.11291329562664032,1.0840741395950317,0.13615305721759796,-847.9999899864197,-820.9999799728394,-859.000027179718,-828.6000490188599,0.308300644159317,0.13245843350887299,0.45601212978363037,0.2612738609313965,0.10709734261035919,0.006117578130215406,0.12808078527450562,0.00419532461091876,0.249929741024971,0.018435806035995483
CT00000112,11955879,26.978751260425476,0.6980616450309753,24.870074281848787,0.6502595543861389,1.282297968864441,0.2962893843650818,15.212549209594727,0.8190698623657227,-911.0000133514404,-888.0000114440918,-917.9999828338623,-892.2000527381897,0.9218447804450989,0.0442492738366127,2.16876482963562,1.0840202569961548,0.7676349878311157,0.027358459308743477,0.9499995112419128,0.0,1.2743284702301025,0.012561583891510963
CT00000113,8364186,26.94925391229615,0.6912544965744019,24.16422068261769,0.641502857208252,0.4212245047092438,0.20911778509616852,2.835111618041992,0.34125256538391113,-874.0000128746033,-852.8000712394714,-884.9999904632568,-861.0000014305115,0.3360847234725952,0.16729073226451874,0.8768792748451233,0.5716780424118042,0.13154162466526031,0.011567292734980583,0.3528333008289337,0.0,0.23003070056438446,0.004345262888818979
CT00000114,12276109,27.30276445622893,0.7232054471969604,24.94680077312625,0.6633702516555786,1.449791669845581,0.2252342402935028,14.652427673339844,2.216370105743408,-910.0000262260437,-889.8000121116638,-919.0000295639038,-895.6000208854675,0.7961705923080444,0.09986582398414612,2.0369925498962402,0.624407947063446,0.5952351093292236,0.046007297933101654,1.6088205575942993,0.3764812648296356,2.001460075378418,0.0249126348644495
CT00000115,10481875,26.285412699690283,0.6621343493461609,24.242308233852754,0.632821261882782,2.6767635345458984,0.1878957748413086,18.7789306640625,3.6761934757232666,-916.0000085830688,-892.1999931335449,-925.9999990463257,-898.2000946998596,0.8596670627593994,0.05500362813472748,4.015041828155518,0.4987375736236572,1.3839846849441528,0.010502754710614681,2.9641518592834473,0.005881809163838625,4.052051544189453,0.11683475226163864
CT00000116,10526814,26.837456206548307,0.7055338025093079,24.325304924324918,0.6423439979553223,2.834399938583374,0.22898666560649872,23.469331741333008,9.752846717834473,-921.999990940094,-902.400016784668,-930.0000071525574,-909.8000526428223,1.29935622215271,0.08781040459871292,4.653017520904541,0.7420822978019714,0.7183606624603271,0.010632811114192009,2.962712049484253,0.02705073542892933,4.267853260040283,0.048360612243413925
CT00000117,8261364,27.472340517846476,0.673417866230011,24.57222668480434,0.6613516807556152,1.393256664276123,0.16797468066215515,8.684510231018066,1.0619916915893555,-894.9999809265137,-870.9999918937683,-907.0000052452087,-879.6000480651855,0.8340775370597839,0.12122195959091187,1.6047024726867676,0.42679160833358765,0.4880717694759369,0.051120564341545105,1.2416713237762451,0.0022172704339027405,2.685978889465332,0.014433549717068672
CT00000118,5268187,26.760896595790197,0.6702747941017151,23.894603575850432,0.6231012344360352,0.29526287317276,0.22677630186080933,0.5543463230133057,0.2800014615058899,-805.9999942779541,-779.20001745224,-822.0000267028809,-791.4000153541565,0.3580203354358673,0.2344254106283188,0.5812456607818604,0.5459561944007874,0.04571627080440521,0.0017143602017313242,0.0012550909304991364,0.0,0.08711075037717819,0.0001428045070497319
CT00000119,6398996,27.74853799919979,0.6868861317634583,24.489120510653862,0.6304656863212585,0.2814347743988037,0.2154400497674942,0.46352583169937134,0.26326003670692444,-791.0000085830688,-764.9999856948853,-806.9999814033508,-778.9999842643738,0.7530381679534912,0.7187021374702454,0.23858778178691864,0.10764262825250626,0.036488406360149384,0.0003272503090556711,0.009195012040436268,0.0,0.0447995699942112,0.002664137165993452
CT00000120,10057692,26.92250611195771,0.7053520083427429,24.710371262658988,0.643614649772644,1.390000820159912,0.3206898868083954,14.009844779968262,2.85272216796875,-908.9999794960022,-887.6000046730042,-917.9999828338623,-894.8000073432922,0.8221930265426636,0.08743491023778915,2.5998618602752686,1.0764416456222534,0.612971305847168,0.054162830114364624,1.4526855945587158,0.0005372358136810362,1.425180435180664,0.02815943770110607
