case,w_hat,rho,delta_HU,rho_struct,s,verdict,violated,laa_ref,laa_rec,laa_thick,p15_ref_HU,p15_rec_HU,psnr
CT00000100_thin.npy,6.25,0.0,-11.647581122815609,0.30244719982147217,5.743,flagged,tail_recovery,0.07923584431409836,0.0,0.0,-874.0000128746033,-865.9383654594421,27.67757225036621
CT00000101_thin.npy,6.25,0.0,-12.703638523817062,0.16378314793109894,6.054,flagged,tail_recovery,0.0025419259909540415,0.0,0.0,-879.9999952316284,-875.7489919662476,27.705785751342773
CT00000102_thin.npy,6.25,0.0,-11.346924118697643,0.3097247779369354,5.772,flagged,tail_recovery,1.1524569988250732,0.20459195971488953,0.0,-921.999990940094,-920.072078704834,28.119678497314453
CT00000103_thin.npy,6.25,0.0,-11.73085905611515,0.31009626388549805,5.299,flagged,displacement,0.29682397842407227,0.015886690467596054,0.0,-916.0000085830688,-913.959264755249,28.954896926879883
CT00000104_thin.npy,6.25,0.0,-12.183070182800293,0.3037950098514557,5.021,flagged,displacement,0.13832789659500122,0.0006108921952545643,0.0,-904.9999713897705,-900.5954265594482,30.939809799194336
CT00000105_thin.npy,6.25,0.0,-12.178492732346058,0.29535311460494995,5.736,flagged,tail_recovery,0.5075071454048157,0.05270705744624138,0.0,-916.9999957084656,-916.5717959403992,27.903064727783203
CT00000106_thin.npy,6.25,0.0,-12.243247590959072,0.31308475136756897,5.329,flagged,displacement,0.10165247321128845,0.0,0.0,-887.0000243186951,-879.2052865028381,28.58873176574707
CT00000107_thin.npy,6.25,0.0,-11.71430665999651,0.1809939444065094,5.932,flagged,tail_recovery,1.3520312309265137,0.05229571834206581,0.0,-912.0000004768372,-904.0809869766235,27.78723907470703
CT00000108_thin.npy,6.25,0.0,-12.915917672216892,0.3362220227718353,6.111,flagged,tail_recovery,0.34505000710487366,0.020341115072369576,0.0,-906.000018119812,-901.7265439033508,26.783458709716797
CT00000109_thin.npy,6.25,0.0,-12.008354999125004,0.3027478754520416,5.868,flagged,tail_recovery,0.20297656953334808,0.015389635227620602,0.0,-901.0000228881836,-899.9011516571045,27.233356475830078
CT00000110_thin.npy,6.25,0.0,-12.319023720920086,0.3744659125804901,6.434,flagged,tail_recovery,0.024770868942141533,0.0,0.0,-875.9999871253967,-867.751955986023,25.672910690307617
CT00000111_thin.npy,6.25,0.0,-11.884414590895176,0.32572948932647705,6.019,flagged,tail_recovery,0.010726770386099815,0.0,0.0,-853.9999723434448,-844.7529673576355,26.70966911315918
CT00000112_thin.npy,6.25,0.0,-12.064126320183277,0.3026599884033203,5.471,flagged,displacement,0.4424559473991394,0.0006125724175944924,0.0,-908.9999794960022,-902.0387530326843,28.502201080322266
CT00000113_thin.npy,6.25,0.0,-10.948099195957184,0.33608344197273254,5.683,flagged,tail_recovery,0.03235359862446785,0.0,0.0,-879.0000081062317,-874.311625957489,27.729331970214844
CT00000114_thin.npy,6.25,0.0,-12.121472507715225,0.2854609489440918,5.544,flagged,displacement,0.6254040598869324,0.0,0.0,-907.9999923706055,-900.4864692687988,28.161834716796875
CT00000115_thin.npy,6.25,0.0,-11.690494604408741,0.36563944816589355,5.229,flagged,displacement,1.0273972749710083,0.0006107392255216837,0.0,-913.9999747276306,-902.4163484573364,28.609445571899414
CT00000116_thin.npy,6.25,0.0,-12.62871827930212,0.3444485366344452,5.585,flagged,displacement,0.580137312412262,0.0012244173558428884,0.0,-912.0000004768372,-906.1657786369324,27.632341384887695
CT00000117_thin.npy,6.25,0.0,-11.697938665747643,0.25384458899497986,5.531,flagged,tail_recovery,0.5883083939552307,0.0,0.0,-897.0000147819519,-892.7469253540039,29.320030212402344
CT00000118_thin.npy,6.25,0.0,-10.830865241587162,0.3093159794807434,6.443,flagged,tail_recovery,0.0,0.0,0.0,-819.0000057220459,-808.9436292648315,25.771087646484375
CT00000119_thin.npy,6.25,0.0,-9.931378066539764,0.2865470349788666,5.62,flagged,tail_recovery,0.03258063644170761,0.0,0.0,-825.9999752044678,-815.608561038971,29.03881072998047
CT00000120_thin.npy,6.25,0.0,-12.611180543899536,0.30034777522087097,5.725,flagged,displacement,0.5249638557434082,0.025730721652507782,0.0,-912.9999876022339,-908.7043404579163,27.00714874267578
CT00000121_thin.npy,6.25,0.0,-11.713235639035702,0.2945755124092102,5.876,flagged,tail_recovery,0.08311714231967926,0.0,0.0,-873.0000257492065,-864.0252351760864,26.658021926879883
CT00000122_thin.npy,6.25,0.0,-10.82311850041151,0.34859025478363037,5.777,flagged,tail_recovery,1.026032567024231,0.12296285480260849,0.0,-921.0000038146973,-916.1355495452881,27.467058181762695
CT00000123_thin.npy,6.25,0.0,-11.21307909488678,0.1192665845155716,6.244,flagged,tail_recovery,0.12007295340299606,0.0,0.0,-893.0000066757202,-890.1890516281128,27.957427978515625
CT00000124_thin.npy,6.25,0.0,-11.431529186666012,0.3255923092365265,5.543,flagged,tail_recovery,2.493532419204712,0.21907681226730347,0.0,-929.0000200271606,-924.2498874664307,27.9856014251709
CT00000125_thin.npy,6.25,0.0,-11.883987113833427,0.32126349210739136,5.366,flagged,displacement,0.28070348501205444,0.013451379723846912,0.0,-903.9999842643738,-903.5305976867676,30.337108612060547
CT00000126_thin.npy,6.25,0.0,-11.377493850886822,0.17291882634162903,6.109,flagged,tail_recovery,3.652493715286255,0.5551484823226929,0.0,-930.9999942779541,-927.5723099708557,27.1844482421875
CT00000127_thin.npy,6.25,0.0,-12.840110808610916,0.22766588628292084,6.209,flagged,tail_recovery,0.035500332713127136,0.0,0.0,-883.0000162124634,-876.1990070343018,26.917930603027344
CT00000128_thin.npy,6.25,0.0,-11.797324754297733,0.3053809106349945,5.831,flagged,tail_recovery,0.9289661645889282,0.018440544605255127,0.0,-912.9999876022339,-905.7666659355164,27.23991584777832
CT00000129_thin.npy,6.25,0.0,-12.752187438309193,0.18183380365371704,6.401,flagged,tail_recovery,0.08748236298561096,0.0,0.0,-861.9999885559082,-851.029634475708,26.928478240966797
CT00000130_thin.npy,6.25,0.0,-12.378925457596779,0.31887784600257874,5.409,flagged,displacement,0.11435918509960175,0.011012070812284946,0.0,-907.0000052452087,-905.1039814949036,29.008193969726562
CT00000131_thin.npy,6.25,0.0,-11.774913407862186,0.2934117615222931,5.675,flagged,tail_recovery,0.18432201445102692,0.0,0.0,-902.999997138977,-896.7380523681641,26.88625717163086
CT00000132_thin.npy,6.25,0.0,-12.0482062920928,0.19103795289993286,7.177,flagged,tail_recovery,0.19521591067314148,0.0,0.0,-871.999979019165,-859.356939792633,24.85942840576172
CT00000133_thin.npy,6.25,0.0,-11.86823844909668,0.3250824511051178,5.675,flagged,tail_recovery,0.6615214943885803,0.07356637716293335,0.0,-916.9999957084656,-912.7395749092102,28.52855682373047
CT00000134_thin.npy,6.25,0.0,-12.691972777247429,0.35031723976135254,5.816,flagged,displacement,0.09236491471529007,0.007359705399721861,0.0,-896.0000276565552,-891.1838531494141,27.292213439941406
CT00000135_thin.npy,6.25,0.0,-11.644727550446987,0.3381921648979187,6.221,flagged,tail_recovery,0.03556074947118759,0.0,0.0,-875.0,-865.5430674552917,25.391822814941406
CT00000136_thin.npy,6.25,0.0,-10.675699450075626,0.3085094690322876,5.946,flagged,tail_recovery,0.4719737768173218,0.08905375748872757,0.0,-913.9999747276306,-910.7214212417603,23.929885864257812
CT00000137_thin.npy,6.25,0.0,-11.920366436243057,0.30565667152404785,6.255,flagged,tail_recovery,0.21765874326229095,0.07674121856689453,0.0,-906.000018119812,-907.1706533432007,26.226778030395508
CT00000138_thin.npy,6.25,0.0,-12.737179175019264,0.3657701313495636,5.901,flagged,displacement,0.07024610787630081,0.02269326150417328,0.0,-911.0000133514404,-910.3516340255737,27.92123794555664
CT00000139_thin.npy,6.25,0.0,-11.705007404088974,0.3281806707382202,5.912,flagged,tail_recovery,0.01686909608542919,0.004309442825615406,0.0,-873.0000257492065,-874.8740553855896,28.034372329711914
CT00000140_thin.npy,6.25,0.0,-12.397418729960918,0.140969380736351,5.754,flagged,displacement,0.8856474757194519,0.02631578966975212,0.0,-915.0000214576721,-910.6411337852478,29.12264633178711
CT00000141_thin.npy,6.25,0.0,-11.854484677314758,0.2114890217781067,5.98,flagged,tail_recovery,0.2113874852657318,0.01666831225156784,0.0,-904.9999713897705,-903.423547744751,27.772415161132812
CT00000142_thin.npy,6.25,0.0,-12.24130392074585,0.3125956356525421,5.584,flagged,displacement,2.295738935470581,0.045903004705905914,0.0,-921.0000038146973,-912.3560190200806,27.047834396362305
CT00000143_thin.npy,6.25,0.0,-11.276249773800373,0.33704015612602234,6.615,flagged,tail_recovery,0.9523448348045349,0.2327086329460144,0.0,-917.9999828338623,-914.9466753005981,25.50084114074707
CT00000144_thin.npy,6.25,0.0,-12.462401762604713,0.2517435848712921,5.77,flagged,displacement,7.42465877532959,2.090388774871826,0.20378975570201874,-940.9999847412109,-934.8267316818237,28.50167465209961
CT00000145_thin.npy,6.25,0.0,-11.536901816725731,0.2919579744338989,6.062,flagged,tail_recovery,0.6479263305664062,0.056314319372177124,0.0,-908.9999794960022,-900.2771377563477,25.246809005737305
CT00000146_thin.npy,6.25,0.0,-12.707686051726341,0.23674681782722473,6.313,flagged,tail_recovery,0.8303237557411194,0.003101255977526307,0.0,-908.9999794960022,-898.7801671028137,26.761398315429688
CT00000147_thin.npy,6.25,0.0,-12.754741124808788,0.15877240896224976,6.008,flagged,tail_recovery,0.0018943938193842769,0.0,0.0,-899.9999761581421,-901.200532913208,28.862741470336914
CT00000148_thin.npy,6.25,0.0,-12.136818841099739,0.15634579956531525,6.855,flagged,tail_recovery,0.025650132447481155,0.0,0.0,-870.0000047683716,-859.2219948768616,25.30306625366211
CT00000149_thin.npy,6.25,0.0,-12.794258072972298,0.15589359402656555,6.163,flagged,tail_recovery,1.021528959274292,0.06730533391237259,0.0,-912.9999876022339,-908.2866311073303,28.504697799682617
