case,w_hat,rho,delta_HU,rho_struct,s,verdict,violated,laa_ref,laa_rec,laa_thick,p15_ref_HU,p15_rec_HU,psnr
CT00000100_thin.npy,6.25,0.0,-1.1316187446936965,0.3890053927898407,1.098,certified,,0.07752789556980133,0.054941028356552124,0.0,-873.0000257492065,-866.8330907821655,28.227561950683594
CT00000101_thin.npy,6.25,0.0,-0.854724959935993,0.20019185543060303,1.661,certified,,0.00249486998654902,0.16965115070343018,0.0,-879.9999952316284,-877.4322867393494,28.392553329467773
CT00000102_thin.npy,6.25,0.0,0.3480426676105708,0.3899378478527069,2.112,flagged,tail_recovery,1.1328332424163818,1.5002715587615967,0.0,-921.999990940094,-919.3571209907532,28.94758415222168
CT00000103_thin.npy,6.25,0.0,-0.11917938536498696,0.39347755908966064,1.867,certified,,0.2930331230163574,0.5708041191101074,0.0,-916.0000085830688,-912.6863479614258,29.120849609375
CT00000104_thin.npy,6.25,0.0,0.2760542556643486,0.42046621441841125,1.873,certified,,0.13735425472259521,0.15688908100128174,0.0,-904.9999713897705,-900.2063274383545,31.067413330078125
CT00000105_thin.npy,6.25,0.0,-0.8888632291927934,0.370103120803833,2.041,flagged,tail_recovery,0.499587744474411,0.9814639687538147,0.0,-916.9999957084656,-915.7862663269043,28.74285888671875
CT00000106_thin.npy,6.25,0.0,-0.9802725398913026,0.38859978318214417,1.083,certified,,0.10009765625,0.0885009765625,0.0,-887.0000243186951,-881.2483549118042,28.691917419433594
CT00000107_thin.npy,6.25,0.0,-0.9472543024457991,0.23335984349250793,1.822,certified,,1.3257447481155396,0.5962768197059631,0.0,-912.0000004768372,-904.7127366065979,28.766693115234375
CT00000108_thin.npy,6.25,0.0,-1.44416734110564,0.4085972011089325,1.542,certified,,0.3363037109375,0.80078125,0.0,-906.000018119812,-902.5278687477112,28.42434310913086
CT00000109_thin.npy,6.25,0.0,-0.1500083162682131,0.3951818346977234,0.912,certified,,0.1983642578125,0.6927490234375,0.0,-901.0000228881836,-901.9786715507507,27.92513084411621
CT00000110_thin.npy,6.25,0.0,-1.1820716317743063,0.43916264176368713,1.357,certified,,0.0238037109375,0.1751708984375,0.0,-875.0,-871.2508082389832,26.737808227539062
CT00000111_thin.npy,6.25,0.0,-0.7977889617905021,0.40619540214538574,0.708,certified,,0.010376609861850739,0.0238051638007164,0.0,-853.9999723434448,-848.3401536941528,27.36346435546875
CT00000112_thin.npy,6.25,0.0,-0.3820069832727313,0.3716075122356415,2.022,flagged,tail_recovery,0.4359826147556305,0.3468320965766907,0.0,-908.9999794960022,-901.3310670852661,29.185705184936523
CT00000113_thin.npy,6.25,0.0,-0.87623210856691,0.4298589527606964,0.787,certified,,0.03174234926700592,0.12391725182533264,0.0,-878.000020980835,-877.1958351135254,28.530227661132812
CT00000114_thin.npy,6.25,0.0,-0.5297356401570141,0.37397363781929016,1.702,certified,,0.6144036650657654,0.39209458231925964,0.0,-907.9999923706055,-900.0839591026306,28.536876678466797
CT00000115_thin.npy,6.25,0.0,0.09317789226770401,0.4597127437591553,1.588,certified,,1.0162353515625,0.286865234375,0.0,-913.9999747276306,-902.6241302490234,29.208219528198242
CT00000116_thin.npy,6.25,0.0,-0.540620181709528,0.4175012707710266,1.817,certified,,0.5694580078125,0.4742431640625,0.0,-912.0000004768372,-905.6863188743591,27.854290008544922
CT00000117_thin.npy,6.25,0.0,0.3492755931802094,0.3263181447982788,1.79,certified,,0.5780029296875,0.146484375,0.0,-897.0000147819519,-889.8990750312805,29.18366241455078
CT00000118_thin.npy,6.25,0.0,-0.87636464741081,0.374281644821167,0.737,certified,,0.0,0.012823018245398998,0.0,-818.0000185966492,-813.5995268821716,26.111412048339844
CT00000119_thin.npy,6.25,0.0,-0.48863369738683105,0.37505966424942017,0.58,certified,,0.03173866868019104,0.007324308156967163,0.0,-824.999988079071,-819.9262022972107,28.31486701965332
CT00000120_thin.npy,6.25,0.0,-0.038664675230393186,0.3820440173149109,1.356,certified,,0.5144246816635132,0.6396705508232117,0.0,-912.9999876022339,-908.2009792327881,27.501123428344727
CT00000121_thin.npy,6.25,0.0,-0.13876435696147382,0.394692063331604,-0.015,certified,,0.08061068505048752,0.11664122343063354,0.0,-871.999979019165,-869.4577813148499,26.65825653076172
CT00000122_thin.npy,6.25,0.0,-0.3118232125416398,0.4349301755428314,1.594,certified,,1.0089111328125,1.06689453125,0.0,-920.0000166893005,-915.3005480766296,28.236886978149414
CT00000123_thin.npy,6.25,0.0,1.2499690055847168,0.1645866334438324,2.349,flagged,tail_recovery,0.11810671538114548,0.13023659586906433,0.0,-892.0000195503235,-889.2296552658081,28.794021606445312
CT00000124_thin.npy,6.25,0.0,-0.5963030853308737,0.4353158175945282,1.843,certified,,2.459947347640991,1.8158061504364014,0.0,-929.0000200271606,-924.0318536758423,28.95418357849121
CT00000125_thin.npy,6.25,0.0,-0.6124963401816785,0.4002933204174042,1.417,certified,,0.2783203125,0.4705810546875,0.0,-903.9999842643738,-904.161274433136,30.20767593383789
CT00000126_thin.npy,6.25,0.0,0.21707934502046555,0.22731783986091614,2.559,flagged,tail_recovery,3.591671943664551,2.57822322845459,0.0,-930.9999942779541,-926.858127117157,28.480823516845703
CT00000127_thin.npy,6.25,0.0,-0.11448824807303026,0.2837790250778198,1.491,certified,,0.03437354043126106,0.17923347651958466,0.0,-882.0000290870667,-878.1245946884155,28.243558883666992
