case,lung_voxels,psnr,ssim,lung_psnr,lung_ssim,laa950_ref,laa950_rec,laa910_ref,laa910_rec,p15_ref,p15_rec,p10_ref,p10_rec,laa950_ref_UL_L,laa950_rec_UL_L,laa950_ref_LL_L,laa950_rec_LL_L,laa950_ref_UL_R,laa950_rec_UL_R,laa950_ref_ML_R,laa950_rec_ML_R,laa950_ref_LL_R,laa950_rec_LL_R
CT00000100,6938630,30.985531530276,0.8313937187194824,31.096336024944627,0.832775354385376,0.4116806983947754,0.2453942596912384,2.760847568511963,0.5735282301902771,-873.0000257492065,-860.0269556045532,-884.0000033378601,-868.2087063789368,0.38757383823394775,0.2868001163005829,0.8430002927780151,0.6029278635978699,0.11960921436548233,0.07400234043598175,0.07002589106559753,0.006549184210598469,0.28632572293281555,0.011655840091407299
CT00000101,6584511,31.349698034565996,0.8806236386299133,31.978615351086376,0.8583904504776001,0.11830794811248779,0.06802327185869217,1.7436527013778687,0.47687670588493347,-879.0000081062317,-868.6034083366394,-885.9999775886536,-874.7125267982483,0.09775461256504059,0.0697382315993309,0.18965624272823334,0.13031156361103058,0.073343925178051,0.04683717340230942,0.4561958312988281,0.13009871542453766,0.06119461730122566,0.011891226284205914
CT00000102,8020076,31.565853602881084,0.8782638311386108,32.74298583051737,0.8638319373130798,1.0467232465744019,0.37414857745170593,16.31847381591797,8.048676490783691,-912.0000004768372,-901.6464352607727,-919.0000295639038,-907.2815179824829,0.6141790151596069,0.15525805950164795,1.4567208290100098,0.9064558148384094,0.6189557909965515,0.16026416420936584,1.5894629955291748,0.5569695234298706,1.2840864658355713,0.10880223661661148
CT00000103,9087718,31.036906711953915,0.875650942325592,32.25884035415725,0.8608737587928772,0.5295058488845825,0.1712201088666916,12.26020622253418,5.83745002746582,-907.0000052452087,-897.4990248680115,-913.9999747276306,-903.4698605537415,0.5566456317901611,0.293725848197937,0.639686644077301,0.15394675731658936,0.37213823199272156,0.0666399598121643,0.3932451903820038,0.20098379254341125,0.6109589338302612,0.10831931978464127
CT00000104,9818365,31.795344307599052,0.8680821657180786,32.86467980452771,0.8690950870513916,0.605070173740387,0.19344361126422882,9.706351280212402,3.176873207092285,-902.999997138977,-892.7293419837952,-910.0000262260437,-897.9285359382629,0.8097783923149109,0.48309770226478577,0.42488136887550354,0.054452911019325256,0.48914048075675964,0.08045321702957153,0.6083411574363708,0.17864719033241272,0.7514942288398743,0.09798471629619598
CT00000105,12045695,31.625747583034737,0.855521559715271,32.204397925814284,0.8481775522232056,0.9783910512924194,0.34498631954193115,13.904054641723633,8.011153221130371,-908.9999794960022,-900.6015062332153,-916.9999957084656,-906.941294670105,0.42997902631759644,0.21802935004234314,1.2296572923660278,0.6218420267105103,0.3757845461368561,0.1610759198665619,1.3067108392715454,0.2900596261024475,1.7207494974136353,0.3645353615283966
CT00000106,8282401,30.83590425216064,0.8162491917610168,29.909464534701492,0.820125937461853,0.34171250462532043,0.1586858630180359,3.032128095626831,0.8684921264648438,-875.0,-864.0368580818176,-885.9999775886536,-872.2727298736572,0.18294917047023773,0.08659461885690689,0.6823477745056152,0.3524531126022339,0.13222260773181915,0.09560856223106384,0.27995118498802185,0.0021846804302185774,0.15251195430755615,0.02336721494793892
CT00000107,9939879,30.92234577428058,0.844248354434967,30.991103764767885,0.833347737789154,1.0461797714233398,0.582974910736084,9.006306648254395,3.5195095539093018,-899.9999761581421,-889.495313167572,-907.9999923706055,-896.1548805236816,0.6036050319671631,0.3805352747440338,1.7350367307662964,1.447355031967163,0.6509368419647217,0.2520299553871155,0.3759426176548004,0.02761576510965824,1.113537073135376,0.1745212823152542
CT00000108,10109745,31.865421999851804,0.8563365936279297,32.00718654065401,0.8517523407936096,0.9694111943244934,0.332461416721344,11.803028106689453,4.962588310241699,-906.000018119812,-894.8736190795898,-913.9999747276306,-901.1890888214111,0.5569319725036621,0.1929488182067871,1.5762038230895996,0.8569517731666565,0.3266132175922394,0.056824691593647,2.084287643432617,0.3400401771068573,1.1947096586227417,0.09328225255012512
CT00000109,9802588,31.248066093240876,0.8570250272750854,32.19566256277139,0.856396496295929,0.7249820232391357,0.42295974493026733,7.983351230621338,4.797661781311035,-897.0000147819519,-890.7088041305542,-906.000018119812,-898.4931707382202,0.37643030285835266,0.22048117220401764,1.3778434991836548,1.0598738193511963,0.2846318781375885,0.14317619800567627,0.9408643245697021,0.31446540355682373,0.7575316429138184,0.1800554096698761
CT00000110,7408080,30.564070743162933,0.8091235756874084,29.935647751330468,0.8050663471221924,0.3651418387889862,0.278290718793869,1.718353509902954,0.40509822964668274,-859.000027179718,-845.6293344497681,-871.999979019165,-854.8052310943604,0.3098960518836975,0.27328944206237793,0.6648805737495422,0.5794674754142761,0.13425114750862122,0.09488523006439209,0.071602463722229,0.04009737819433212,0.24253322184085846,0.07020557671785355
CT00000111,7883004,31.104883083860024,0.8228502869606018,30.26636972505541,0.8255760073661804,0.2936190366744995,0.18855756521224976,1.0840791463851929,0.2558669149875641,-847.9999899864197,-834.4312906265259,-859.000027179718,-842.7348136901855,0.308300644159317,0.24350082874298096,0.45601212978363037,0.3323172628879547,0.10710040479898453,0.10471686720848083,0.12808078527450562,0.04220002889633179,0.249929741024971,0.057200826704502106
CT00000112,11955879,31.551981467383005,0.8386308550834656,31.64866127445794,0.8328139781951904,1.282297968864441,0.3816114366054535,15.212549209594727,4.4448089599609375,-911.0000133514404,-896.3083028793335,-917.9999828338623,-901.4242887496948,0.9218447804450989,0.10839709639549255,2.16876482963562,1.2026739120483398,0.7676349878311157,0.09855133295059204,0.9499995112419128,0.08749314397573471,1.2743284702301025,0.099801205098629
CT00000113,8364186,30.98184294023757,0.8342868089675903,30.741957888424125,0.8326599597930908,0.4212245047092438,0.2967891991138458,2.835111618041992,1.0998679399490356,-874.0000128746033,-865.5919432640076,-884.9999904632568,-874.2904663085938,0.3360847234725952,0.29296278953552246,0.8768792748451233,0.6649685502052307,0.13154162466526031,0.10619820654392242,0.3528333008289337,0.022103246301412582,0.23003070056438446,0.03540584444999695
CT00000114,12276109,31.27593421694669,0.8453449010848999,31.413183216689127,0.8310727477073669,1.449791669845581,0.398766428232193,14.652427673339844,6.198739528656006,-910.0000262260437,-897.3652124404907,-919.0000295639038,-903.7138819694519,0.7961705923080444,0.23633363842964172,2.0369925498962402,0.841297447681427,0.5952351093292236,0.10701588541269302,1.6088205575942993,0.9497275948524475,2.001460075378418,0.1984623819589615
CT00000115,10475359,30.863269173623845,0.8138701319694519,30.68304126077049,0.8154622912406921,2.677731513977051,0.388005793094635,18.78697395324707,8.586607933044434,-916.0000085830688,-901.3608694076538,-925.9999990463257,-907.7968597412109,0.8584865927696228,0.16850601136684418,4.015041828155518,0.7924125790596008,1.3856275081634521,0.0973285436630249,2.9641518592834473,0.2039027214050293,4.052051544189453,0.3942580819129944
CT00000116,10526814,31.01160270066757,0.8442321419715881,31.28337754243299,0.8337333798408508,2.834399938583374,0.6728151440620422,23.469331741333008,15.714974403381348,-921.999990940094,-910.9240770339966,-930.0000071525574,-918.0282354354858,1.29935622215271,0.38687634468078613,4.653017520904541,1.3859217166900635,0.7183606624603271,0.10011735558509827,2.962712049484253,0.41784194111824036,4.267853260040283,0.7281282544136047
CT00000117,8259216,30.857241977806066,0.8137039542198181,30.413109180467224,0.8180606961250305,1.3932557106018066,0.326495885848999,8.685522079467773,3.0494539737701416,-894.9999809265137,-881.5750479698181,-907.0000052452087,-890.3152346611023,0.8335579633712769,0.2636067569255829,1.6047024726867676,0.5755516886711121,0.4880717694759369,0.15987640619277954,1.2416713237762451,0.16269220411777496,2.685978889465332,0.2512485384941101
CT00000118,5266123,30.161964286231004,0.8253573775291443,29.82714965925605,0.814975380897522,0.29537859559059143,0.27243950963020325,0.554563581943512,0.3618411421775818,-806.9999814033508,-795.066773891449,-822.0000267028809,-807.5053095817566,0.3580203354358673,0.34833696484565735,0.5812456607818604,0.5757666826248169,0.04582153260707855,0.03459525853395462,0.001255516428500414,0.0,0.08711075037717819,0.022491710260510445
CT00000119,6397238,30.85449225628848,0.8195449113845825,29.742117710421212,0.807686984539032,0.2815121114253998,0.2746654152870178,0.46365320682525635,0.3551376461982727,-791.0000085830688,-779.5075178146362,-806.9999814033508,-792.9232120513916,0.7530381679534912,0.7920846343040466,0.23858778178691864,0.20541299879550934,0.036540962755680084,0.030232321470975876,0.009195012040436268,0.0,0.0447995699942112,0.022645166143774986
CT00000120,10057692,30.906895258568902,0.8431822061538696,31.357528402234127,0.8282083868980408,1.390000820159912,0.4874875843524933,14.009844779968262,6.598502159118652,-908.9999794960022,-896.4911699295044,-917.9999828338623,-903.7137627601624,0.8221930265426636,0.2821560204029083,2.5998618602752686,1.275359034538269,0.612971305847168,0.196351557970047,1.4526855945587158,0.26163384318351746,1.425180435180664,0.14341863989830017
CT00000121,8498715,31.51102008019222,0.843189537525177,30.551845787466924,0.8386532664299011,0.45239779353141785,0.21130253374576569,2.9815566539764404,0.9156442880630493,-874.0000128746033,-864.5798563957214,-884.9999904632568,-873.3134865760803,0.7140632271766663,0.39532455801963806,0.48689141869544983,0.19684918224811554,0.20557855069637299,0.033665988594293594,0.30539822578430176,0.19343440234661102,0.2638082504272461,0.11133257299661636
CT00000122,11746906,31.081524605957448,0.8192212581634521,31.34883983359233,0.8270944952964783,1.335636854171753,0.25914058089256287,11.515867233276367,3.4446091651916504,-903.9999842643738,-890.321671962738,-913.9999747276306,-896.7921733856201,1.7510018348693848,0.689315915107727,1.1775600910186768,0.10948671400547028,1.617269515991211,0.06323451548814774,0.22704963386058807,0.05731840804219246,0.954858124256134,0.053767140954732895
CT00000123,10020678,31.58768577584773,0.856131911277771,31.97610110364836,0.8455880880355835,0.48468777537345886,0.32199418544769287,3.0032896995544434,0.7659062743186951,-878.000020980835,-866.2129044532776,-887.0000243186951,-873.6444115638733,0.1765957623720169,0.12171995639801025,1.2254928350448608,1.0822817087173462,0.14380714297294617,0.10723643749952316,1.0433522462844849,0.2754180133342743,0.4085586667060852,0.05398675799369812
CT00000124,10025713,31.144891158335106,0.8215596079826355,31.795515441178598,0.8406203389167786,3.7465665340423584,0.6975763440132141,29.903100967407227,20.562877655029297,-926.9999861717224,-914.638876914978,-935.0000023841858,-919.7227954864502,3.0490221977233887,0.42953601479530334,4.351891040802002,1.2814029455184937,3.3059723377227783,0.3194790184497833,5.451264381408691,1.8756786584854126,4.3370256423950195,0.6809752583503723
CT00000125,10768719,31.42706529857511,0.8499603271484375,31.9196698765571,0.8503654599189758,1.391660451889038,0.5187339186668396,11.78160572052002,6.790937423706055,-904.9999713897705,-896.6160416603088,-913.9999747276306,-903.9610624313354,0.5487433075904846,0.16337263584136963,2.0034432411193848,1.1595673561096191,0.8465822339057922,0.33539724349975586,1.3756288290023804,0.19864490628242493,2.0619375705718994,0.350617378950119
CT00000126,10243875,31.21263009285012,0.835034191608429,32.52516832353093,0.8487972617149353,5.236719608306885,0.7755756378173828,36.27362823486328,29.162832260131836,-931.9999814033508,-919.9029207229614,-939.9999976158142,-924.629807472229,4.00147819519043,0.42072296142578125,5.43095588684082,1.4120676517486572,4.723702430725098,0.3618144690990448,5.376631736755371,1.1979900598526,7.348380088806152,0.8826765418052673
CT00000127,6702862,31.64483250115685,0.8649483323097229,31.461749878247176,0.8499112129211426,0.4996671676635742,0.31943070888519287,3.6315979957580566,1.1243257522583008,-882.0000290870667,-871.8740344047546,-892.0000195503235,-879.6409368515015,0.21480396389961243,0.15269197523593903,1.051247000694275,0.8926966786384583,0.17075654864311218,0.07978247851133347,0.06160025671124458,0.006188153754919767,0.5022264719009399,0.09105810523033142
CT00000128,10282026,30.895622930372276,0.806526780128479,31.154082745307097,0.8285337090492249,1.5726181268692017,0.47402137517929077,11.84311294555664,3.6614086627960205,-904.9999713897705,-890.7473087310791,-913.9999747276306,-897.1205949783325,0.969075083732605,0.22685439884662628,2.408743381500244,1.4174751043319702,0.5531059503555298,0.10225933790206909,1.4673653841018677,0.02668672241270542,2.1971960067749023,0.14641915261745453
CT00000129,6735885,30.23638936804808,0.7884976267814636,30.016465125599858,0.8054189085960388,0.5909839868545532,0.3236842751502991,2.5934231281280518,0.6269257664680481,-862.9999756813049,-850.5042791366577,-875.9999871253967,-859.4524264335632,0.2828293740749359,0.25931304693222046,1.2056022882461548,0.8389402627944946,0.1617603302001953,0.07180006057024002,0.2005564421415329,0.040635619312524796,0.5007292628288269,0.018376395106315613
CT00000130,12297724,32.04181950381175,0.8600603938102722,32.83007076865863,0.8606101274490356,0.9414668679237366,0.2822636067867279,12.202737808227539,4.861151695251465,-907.0000052452087,-895.7521319389343,-913.9999747276306,-901.4934301376343,0.5282947421073914,0.16054271161556244,1.3738582134246826,0.7409440875053406,0.44307228922843933,0.10446290671825409,2.0316426753997803,0.22259189188480377,1.2720280885696411,0.06998712569475174
