case,lung_voxels,psnr,ssim,lung_psnr,lung_ssim,laa950_ref,laa950_rec,laa910_ref,laa910_rec,p15_ref,p15_rec,p10_ref,p10_rec,laa950_ref_UL_L,laa950_rec_UL_L,laa950_ref_LL_L,laa950_rec_LL_L,laa950_ref_UL_R,laa950_rec_UL_R,laa950_ref_ML_R,laa950_rec_ML_R,laa950_ref_LL_R,laa950_rec_LL_R
CT00000100,6938648,25.719224178839937,0.6620012521743774,23.05840779866741,0.6184004545211792,0.41167962551116943,0.20521289110183716,2.760854959487915,0.28478169441223145,-873.0000257492065,-851.9999980926514,-884.0000033378601,-860.0000143051147,0.38757383823394775,0.19508978724479675,0.8430002927780151,0.5856544375419617,0.11960776895284653,0.02585027925670147,0.07002589106559753,0.0,0.28632572293281555,0.003962985705584288
CT00000101,6584511,26.375513969210974,0.7300914525985718,23.96655487717256,0.6502078771591187,0.11830794811248779,0.03600874915719032,1.7436527013778687,0.08290668576955795,-879.0000081062317,-861.0000014305115,-885.9999775886536,-865.9999966621399,0.09775461256504059,0.038584452122449875,0.18965624272823334,0.08512130379676819,0.073343925178051,0.01730659231543541,0.4561958312988281,0.0,0.06119461730122566,0.006258540321141481
CT00000102,8020076,26.078734876638975,0.7205473780632019,24.38522434889751,0.6676886677742004,1.0467232465744019,0.25922447443008423,16.31847381591797,3.4673986434936523,-912.0000004768372,-894.9999809265137,-919.0000295639038,-899.9999761581421,0.6141790151596069,0.055023182183504105,1.4567208290100098,0.8026908040046692,0.6189557909965515,0.035962991416454315,1.5894629955291748,0.0021209807600826025,1.2840864658355713,0.026571644470095634
CT00000103,9087718,26.188374844068676,0.7295730710029602,24.51782511729542,0.6714826822280884,0.5295058488845825,0.07012761384248734,12.26020622253418,2.184783935546875,-907.0000052452087,-892.0000195503235,-913.9999747276306,-897.0000147819519,0.5566456317901611,0.18219472467899323,0.639686644077301,0.048587121069431305,0.37213823199272156,0.0072307288646698,0.3932451903820038,0.049140289425849915,0.6109589338302612,0.0018272489542141557
CT00000104,9818365,26.513725579824786,0.7253324389457703,24.542929671142385,0.6904892921447754,0.605070173740387,0.1169135570526123,9.706351280212402,0.6107432246208191,-902.999997138977,-885.9999775886536,-910.0000262260437,-890.999972820282,0.8097783923149109,0.3665328919887543,0.42488136887550354,0.014272981323301792,0.48914048075675964,0.031019816175103188,0.6083411574363708,0.05957980453968048,0.7514942288398743,0.017898136749863625
CT00000105,12045713,26.60213859510423,0.7245380878448486,24.76091726368815,0.6685032844543457,0.9783895611763,0.22391368448734283,13.904033660888672,4.52427339553833,-908.9999794960022,-896.0000276565552,-916.9999957084656,-902.0000100135803,0.42997902631759644,0.14953579008579254,1.2296496629714966,0.5385763049125671,0.3757845461368561,0.06586235761642456,1.3067108392715454,0.001109638949856162,1.7207494974136353,0.1575327217578888
CT00000106,8284255,26.153908002314843,0.6599116325378418,23.037979673160986,0.6017236709594727,0.34166017174720764,0.13066956400871277,3.031618356704712,0.4149920642375946,-875.0,-856.000006198883,-885.9999775886536,-864.0000224113464,0.18292252719402313,0.06931748241186142,0.6823477745056152,0.32372942566871643,0.13216468691825867,0.023025861009955406,0.27995118498802185,0.0,0.15251195430755615,0.0049042305909097195
CT00000107,9939879,26.100452576151334,0.6950315237045288,23.950360115208056,0.6370392441749573,1.0461797714233398,0.483808696269989,9.006306648254395,1.3792119026184082,-899.9999761581421,-883.0000162124634,-907.9999923706055,-888.9999985694885,0.6036050319671631,0.2906818389892578,1.7350367307662964,1.3625987768173218,0.6509368419647217,0.10852696001529694,0.3759426176548004,0.0,1.113537073135376,0.0740056112408638
CT00000108,10109745,27.00235419304127,0.7151917219161987,24.507678177693315,0.6718588471412659,0.9694111943244934,0.2503129541873932,11.803028106689453,1.798096776008606,-906.000018119812,-888.9999985694885,-913.9999747276306,-894.9999809265137,0.5569319725036621,0.12950186431407928,1.5762038230895996,0.7454855442047119,0.3266132175922394,0.009184655733406544,2.084287643432617,0.0927916169166565,1.1947096586227417,0.016438482329249382
CT00000109,9802588,26.555532759586175,0.7100843787193298,24.495387742928777,0.6698409914970398,0.7249820232391357,0.30522552132606506,7.983351230621338,1.8960503339767456,-897.0000147819519,-883.0000162124634,-906.000018119812,-889.9999856948853,0.37643030285835266,0.14545929431915283,1.3778434991836548,0.9038723111152649,0.2846318781375885,0.06923981010913849,0.9408643245697021,0.04911939427256584,0.7575316429138184,0.029337387531995773
